,1p_geranoil_logFC,p01_anisaldehyde_logFC,10p_p2octanol_logFC,1p_pyridine_logFC,p1_isovalericAcid_logFC,1M_nMenthol_logFC,1p_bCaryophyllene_logFC,1p_pLimonene_logFC,p01_tmt_logFC,1p_heptanal_logFC,1p_heptanoicAcid_logFC,1p_2heptanone_logFC,1p_methylSalicylate_logFC,1p_isoamylAcetate_logFC,1p_sbt_logFC,1p_isopropylTiglate_logFC,1p_4methylAC_logFC,10p_tmt_logFC,p1_tmt_logFC,1p_linalool_logFC,100p_tmt_logFC,1p_2m2t_logFC,100p_acetophenone_logFC,1p_2hexanone_logFC,1p_2phenylAlcohol_logFC,1p_ethylTiglate_logFC,1p_indole_logFC,100p_sbt_logFC,100p_ebFarnesene_logFC,1p_pDihydrocarveol_logFC,1p_acetophenone_logFC,1p_guaiacol_logFC,1p_2m2p_logFC,1p_Benzaldehyde_logFC,p1_acetophenone_logFC,1p_dimethyltrisulfide_logFC,1p_ntmt_logFC,p01_acetophenone_logFC,1p_transCinnamaldehyde_logFC,100uM_MTMT_logFC,1p_3methyl1butanethiol_logFC,1p_bDamascone_logFC,1p_pCarvone_logFC,1p_dimethylSulfide_logFC,p01_cyclopentanethiol_logFC,1p_ethylButyrate_logFC,1p_tbm_logFC,1p_tmt_logFC,p01_citral_logFC,1p_paraCresol_logFC,10p_n2octanol_logFC,1M_pMenthol_logFC,1p_butyricAcid_logFC,1p_2e3mp_logFC,1p_2hac_logFC,p01_e2butene1thiol_logFC,1p_nCarvone_logFC,1p_nDihydrocarveol_logFC,p01_sbt_logFC,77p_dhb_logFC,1p_aPinene_logFC,1p_Octanal_logFC,1p_25dmp_logFC,1p_propionicAcid_logFC,1p_diacetyl_logFC,100mM_CPD_logFC,1p_bIonone_logFC,1p_hexylTiglate_logFC,1p_citronellol_logFC,100p_2m2t_logFC,10mM_MTMT_logFC,3mM_androstenone_logFC
Olfr612,-1.10680214609747,1.79405479830122,-0.380507080812776,1.05010069914141,-0.120515446257946,-0.439877038018938,0.518546217901649,-0.0593681467150387,0.266861201784747,0.0591317627391032,1.93980298786821,-0.056126548799186,0.56463408251747,0.30970084018526,0.832095923544483,0.537078367780256,-0.434842773158581,0.360036091346647,0.783955973926609,0.438026028311717,-0.811499903682876,0.53957969296366,0.17830775792851,-0.217211829180723,-0.0957569877647718,0.151374431677387,0.740379792743564,-0.0085739133092159,-0.231574962176149,-0.0460175434692999,0.118588684115368,0.49734926509614,-1.04129695761538,0.961714536027493,0.24327046277519,-0.168795173379169,0.0594812467363846,-0.571983337608747,-1.14413948774663,-0.250526688444249,-0.0430180170288509,-0.489922484268717,0.308314985306105,0.106333348365153,-0.628390416807636,0.571063207886827,-0.310538453951052,0.367105660108314,-0.267641385618078,-0.241694799213945,0.193472026793226,-0.184459241849138,-0.0953433267021821,0.666521786142136,0.502862088775716,0.150062548854932,-0.0925645299730335,0.0474049679206018,-0.38517027632138,0.0318447609565941,-0.465501837117231,0.212261914038002,-0.14251293937967,0.209903192975456,0.389235681370683,0.437371044581238,0.370165685700456,0.842497469714187,-0.266670860553407,-1.3160418008374,1.26052534774867,-0.746504010753646
Olfr615,-0.52031633087353,0.0417923126141211,0.0481472959650649,-0.0329135438601734,0.203049014004178,0.075978791556076,-0.209326381729658,0.373977754771132,-0.108689796792964,0.339384057354541,0.487436259315836,-0.153009958258442,0.0117343102035348,-0.0027319876302532,0.16239012295605,0.461177032613683,0.178844420417383,-0.182369671543697,0.189169703645592,0.075329393228439,-1.23736301782508,-0.322254679079556,-0.582395528677219,0.0477754886654423,0.223710123239496,-0.449444655933031,0.603017872750997,-0.544175253151756,0.366193141169382,0.0894114644116169,-0.145494896562712,-0.179296029780853,0.143480598582094,0.0040354841622602,0.162979674594462,0.0575036502863944,-0.160447623964248,-0.125274423670514,-0.596313187524586,0.104223637450161,0.306151782458157,0.118395345548665,0.478598904774977,-0.135362620161962,-0.0416937283769688,-0.446530293580215,0.0042507526428681,-0.197095164068262,-0.216491327211699,0.148277634704036,0.0690915853208266,-0.670521997060729,0.128692014332653,-0.145155806822222,0.601202748267497,0.0182171171762779,0.499725147919966,0.297553511545879,0.432714493855117,-0.0720226808360802,0.823950468736756,0.0601456761638554,0.108711579252519,-0.228940800183734,0.149520209349163,0.0857528128130388,0.181122660883458,0.193744580841476,-0.144669564559305,-1.97231648037845,0.370738182798284,-0.317343092176217
Olfr618,1.1482832981369,0.399918535004239,-0.31136312898717,0.93287840923004,-0.509119708480313,1.5804704115146,-1.59257925822102,-0.180575161631294,-0.425433734677836,0.232136555827739,2.23618944614478,0.207565443807356,-0.274404692972675,-0.193409202130217,1.01840137437048,0.449272195273462,0.517935582803666,0.251360612829214,0.311484461355378,0.843478054526368,-2.50723540535095,0.108890927637964,0.734758504653043,0.15384423238886,0.106511377504536,0.0411703210404023,-0.106812518491189,-0.44900686311823,0.289436285434876,-0.0111934695199357,-0.487552738683487,-1.62555039254758,-0.400499802878597,0.773031157991653,0.432217203622448,-0.0820912286063402,0.362545922544363,-0.213356903446735,-0.042165954627745,0.50232385233453,1.30273365689955,0.174098556947125,0.528948339390224,0.353046675228663,-1.48998809661872,-1.00702462434404,0.505650332046779,-1.11768403115612,2.71248925833982,0.454488833223566,-1.1032470733413,3.6121468544347,0.0257835842317348,-0.139387892604753,0.412323138701012,-0.239449254667925,-0.354681303150872,0.849283959430716,0.15715821103718,-0.181995456353829,0.242700830695757,-0.148516181616686,0.123919582040551,0.0545935237185482,0.340978148641404,0.253105038291778,0.328185890766806,-0.515498156105704,-0.467069364041791,-0.49700698667161,-0.246220295506865,-0.911407483103846
Olfr62,-0.93365943521176,0.488130813193914,-0.341827510027822,1.51535544427429,0.683229360547304,-0.542433606542584,0.225070591147672,-0.195250148145657,0.275220579326916,-0.0407202592030192,0.919576835498678,0.112840038925094,-0.428331737949168,0.416772426362785,-0.201419104404657,0.217975816159181,0.647338918632465,-0.21491371987596,0.690563087168527,0.467616121088563,-0.97141924273367,-1.28986606937439,0.733267352975692,0.449659869820836,0.824874816604574,-0.748741027903721,0.167898331893867,-0.730441009589949,0.610443477775528,-0.0487973297094184,-0.0581083477619665,0.107453951831403,0.277028431351584,2.92179019469538,-0.129540844788123,0.275741875010585,0.449534370685115,-0.589558961033765,0.209306162618801,0.273910145816191,0.369241758268411,0.568063769147872,-0.242416378551726,0.106003807353688,-0.306682272545313,0.277677297571491,0.139796106423456,-0.0878044534901471,-0.0651516079634779,0.478253612372196,0.282873084153518,-1.61597592756269,0.0166959583369018,0.374462765838526,0.319682743828029,-0.350184080937,-1.15676668393081,0.330134647862056,0.197763556518771,0.0116780044726005,0.404795701829107,0.147733443199629,0.15019960326277,0.173370675907659,0.194162360921711,-0.0380907575518843,0.219359294439075,0.22201082879338,0.366574407593735,-2.18798644675038,0.0845924867310919,-0.153556485498876
Olfr620,0.147486307342154,-0.212433536052945,0.342833743980832,0.167566297678594,0.0267911696612255,0.050642877847336,0.258043526402542,0.485786969190104,0.290538906275568,-0.0253097376982766,0.962360736343677,-0.0069252764328973,-0.618848366975249,-0.0465094599553482,-0.364395198554609,-0.399183028670112,0.0569585505240088,-0.131647888525508,0.180147688266638,0.116423043172233,-0.664659150544122,0.289283669493164,-0.21174059015145,-0.191240104864278,0.0910031170883434,0.0046514509533666,-0.244856592723006,-0.321132719023159,0.137110672205974,0.319357176539417,-0.173980149257742,-0.468097030533574,-0.794888611510682,-0.579698604031115,0.028105314587707,0.28452614835503,-0.31558008971757,-0.549204002739599,-0.177410651549533,0.331032926624109,0.296407725956186,-0.365167041519993,0.231562165441699,0.480105444267751,-0.442015051867639,-0.270955110317249,-0.112774423779283,-0.0447314244321088,0.0323045764010092,0.157733271165051,0.189869172993034,-0.600923696369131,1.54396823012902,-0.308870994754632,0.2825614059237,-0.273281642302559,0.101685247410154,0.127080232836371,0.0973179968448522,0.14045004536189,0.251760743272432,-0.310243604562564,0.0765527629409042,0.926140532172916,0.365503543441209,-0.044742115889849,0.386773943404485,-0.4687834571625,-0.0363766263236173,-1.41630982659841,0.189504820406852,-0.171111825011988
Olfr630,0.658702078650495,-0.130647340612628,-0.118843656379821,0.267424384116288,1.05704378549316,-0.291923037710771,0.0312817825401919,0.435372809385445,-0.069917176677378,0.229027400472562,0.844242616942083,-0.451497414549759,-0.460815454908387,0.0668886539834099,-0.270975703310448,0.185831003377218,0.188046665171071,-0.422103713074292,0.592638325808989,-0.0514383833844091,-1.17033693507749,-0.886335939005033,-0.118268427198527,0.0376467190478581,0.377796372626893,-0.463439711701752,-0.0590868463791123,-0.456396588860314,0.27461097553471,0.169206437678711,0.0123162070761262,-0.143083131414479,0.592455808638569,-0.178897760278511,-0.101872742509003,0.0499881252993581,-0.15472178591842,-0.345666027691017,-0.305064692701294,0.113350213527115,0.58517739086448,-0.550964512141816,0.445615707379807,1.59101011265005,0.379856020435909,-0.225377111813081,-0.360208446259248,-0.506520638455195,0.0840063503542618,-0.191816301290715,0.223819491088163,-0.647366223337338,1.07484449911294,-0.474340273662599,-0.183246929480304,-0.181143233783196,0.345190661843691,0.275122950452038,-0.264678138604833,-0.0375313328208628,0.103942295406525,-0.0938838886464246,0.209443199778321,0.752409156650813,0.427995269254051,0.964049058750993,0.944256969068705,-0.036692776404323,0.208074085766021,-2.21495046589238,0.341852962444872,-0.933396942109637
Olfr633,-0.56729812011184,-0.0304319387968377,-0.253141108888843,0.487603635962502,0.0593338513079454,-0.280123464983538,0.201138762519988,-0.151444288817946,0.061531656097937,0.0345232955863859,1.48584496437845,0.19967960100427,0.435810462214736,0.111898141525196,0.0128684842570444,0.407458357393431,0.577848961647466,-0.329530750868542,0.252762142053356,0.0778345836794862,-0.782240763943996,-0.275608653468395,-0.163617482061556,0.461958892705934,0.204207445559705,0.654578124104745,0.482179721925171,0.0996987118881795,-0.14131690343696,0.139716674474038,-0.0448861360861333,-0.0150164473891498,-0.507923231224466,0.105298790640197,0.0910313018252289,-0.112026015572469,0.233278296794533,0.577884469839716,-0.420330362831227,0.158272792604503,0.267799729320924,0.0751550424166932,0.569037906972832,-0.394554160527665,-0.495493951493713,-0.0561024467924439,0.338810659954125,-0.166095190106898,0.0856173123100054,0.274244174450605,-0.0076331071409195,-0.633870614961592,-0.287089961178052,0.114605156350645,1.0177121825331,-0.811059699729537,-0.20947367064814,0.0895487138108243,0.847573270625936,-0.177467734885083,0.217077626290528,0.0971103736511265,0.120251072345171,0.214986530357039,0.645012908032992,0.533332283747008,0.261222373282679,0.115833432082278,-0.1041205130209,-0.937622845652024,0.248025914746313,-0.883377173506296
Olfr64,-0.500697251423251,-0.422568229127194,-0.10920651210747,0.144397081531326,0.178978700398021,-0.529034238796056,-0.418299396624499,-0.0950342768144996,0.295153545113229,-0.183941202375697,0.378445248918424,-0.145631383972605,-0.160629286297518,0.489910327694647,-0.920542460245932,0.778656743648666,0.0360186058590057,-0.260808675947207,-0.218723055352739,0.160929328923692,-1.02600178509956,-0.932529647015341,-0.406137922339096,0.789702681752453,0.300858034024754,-0.165939383730864,0.0724310837777853,0.0553635575198487,0.537274030872531,0.933718576866864,-0.129507379278539,-0.11318452316941,-0.24962472606227,0.0157174780533399,0.449997398256897,0.332988478797671,-0.144416872432751,0.275047732671052,-0.779189915136551,0.313145674540783,0.0792067598347888,-0.0653862203143583,0.423404892972537,0.183642920612078,-0.95260641176668,0.086983337432997,0.300221736761854,-0.0552721524236994,0.0208539172511054,0.294473258880996,-0.0413257885800479,-0.908689962573466,1.22564852302936,0.762282848099718,0.135156908914791,-0.439681939741138,0.340389396368856,0.263647706477815,0.0701473121386364,0.365146824108873,-0.008713418222419,-0.320710850139528,0.138383254386246,0.936789772274583,0.350014656486682,0.848524721922507,0.0284503971007198,0.591944249344845,0.0683314507745262,-1.52432218699596,0.0001279737469927,-0.976134962888801
Olfr644,-1.07112172008879,-0.083613515856373,-0.411638791604886,-0.0858121685768479,0.0017936010248088,0.27061173220352,0.306786355145731,0.472649580480265,0.0511279763170128,-0.106132330712138,1.08804294256275,-0.725759889517933,-0.434477637800581,0.260760013784089,-0.532551367296739,0.26405276001051,0.0297878490483707,-0.14958051169968,0.68419513339829,-0.0797812217626965,-1.13157974258754,-0.832803250691236,-0.238766793770776,0.0433816106428519,0.0368852910212795,0.856252982703302,-0.110711249129877,-0.808644359941426,-0.0675454315365796,0.439315559001477,0.0801917388142509,-0.495090252568222,-0.208582148980663,-0.0177214651296131,-0.0671569135418851,0.0995990574329161,-0.128699195627469,-0.421157775487627,-0.482384340675094,0.0565466319381882,-0.19399057592717,-0.111297278612696,0.229971288310148,-0.339770047781106,-0.454012666393744,-0.164290549546442,-0.245815010114832,-0.0512655581413835,0.197476244823125,0.34412125130281,-0.653587747110443,0.0285559013584058,1.71497312173026,-0.213313826150768,0.457197206540282,-0.183838361359051,-0.10110340541175,0.0402014478676604,0.298002286694932,-0.538191669977506,0.0254396332709292,-0.131132479443019,0.0278450076637729,0.633459579627876,0.0368235820648925,0.0326148916676394,0.154826393624577,-0.109359068367476,-0.243137979336809,-2.29931254345993,0.117976233689936,-0.815531077309371
Olfr646,-0.674284571731405,0.174282193119324,0.132097805296172,2.58797277191947,-0.248850057796431,-1.06048932564044,-0.0727526395956265,-0.501015685520161,0.455794888359491,-0.502819435600818,1.30159882225565,-0.248342424701557,-0.629957992029078,0.167107429001138,-0.742512697837994,0.161219239555619,0.261738981613074,-0.49741125999012,0.46876934495653,1.3262519574555,-0.937970084227718,-1.05629081669106,-0.511344521164557,-0.0391078800170402,0.461420182528449,0.102887738418599,-0.206515576803003,-1.70766537604425,0.209807634058591,0.646031763720134,-0.165588095732682,0.439671451702542,-0.650009368187958,0.115666727251466,0.0787449855829185,-0.0160379369584817,0.0984331062041004,-1.67525250575845,-0.802776495823669,0.510417360002494,0.044465980508314,-1.32903613132502,0.0354232595028056,-1.51035421785621,-1.06867110305536,-0.111338191662518,-0.333018306787001,-0.533149607708757,0.645330359979848,0.336448432570382,0.250212373761406,-1.07048922391983,0.444435389734233,-0.345419313608667,0.604033375259909,-0.231096894543373,-0.0495201865677022,1.0966324945958,0.0322438627608081,0.565773876716371,-0.0692127957967386,0.317085613159951,-0.295190687839715,0.0377562119763674,-0.324846454371639,-0.765839434388227,-0.351601106053297,-0.187951940658565,0.275880362532779,-1.15797960619071,-0.0136143459201399,-0.452256242050165
Olfr649,-0.505379199226415,-0.224446535851288,0.295955715913566,1.61411632654635,0.504608701519057,-0.872274467451533,-0.0533802432199305,-0.0853886757628606,-0.39222470555793,-0.185488579948759,0.832461421203871,0.143245640185498,-0.244902108192209,-0.391370657429454,-0.0193261588520444,0.388687077945471,-0.0189353260425408,-0.300173540430799,-0.183464897830613,0.425838070213612,-0.303924522480526,-1.93677789534845,-0.661958988451543,0.0143814249981889,0.671704517130444,-0.0584119278127067,-0.0749288572934205,-0.999858655547826,0.169966150840491,-0.35773122563279,-0.699018532786685,-0.287009285734006,-0.068929373882563,0.544682450136166,-0.47410606502843,0.194236607757358,-0.0348602192207023,-0.807288888124906,0.290900271163365,-0.176550415445538,0.338625705869571,0.103643511780353,0.199148091047599,-0.830661013324414,-0.694711927590605,0.025090368886366,0.643668913286503,-0.297851398002445,0.202260105843707,0.275016199033105,-0.48043825979823,-0.297001135680914,1.70618201735818,-0.24462688434419,0.503005137361529,-0.0408291536773528,-0.33725103835821,0.245835981054312,-0.0623477814813096,0.0029431618803675,0.0126142550726119,-0.271510636766241,-0.690333236621244,0.335081366198927,0.42686370808535,0.654478211654935,0.293350205586292,0.101097405470034,-0.718746626579872,-2.00231215581752,0.0690231429622714,0.169189882892103
Olfr676,-0.0572550629653643,0.073522755886877,-0.127529594842134,0.0557191732513311,0.618878677542122,-0.362467068662426,0.893294718550933,0.272794992911295,0.167390660738616,-0.747411751194342,-0.202088897330717,-0.0962670174575541,0.0305243290899552,1.25946995714622,0.172088265581291,0.0415742123444301,0.358933743139664,-0.461228982099971,0.188253648565848,-0.202650647769694,-0.849623186577561,-0.593772268112844,-1.10923210905893,0.581369377812461,0.376134313912428,-0.471301724517636,0.318217194854152,-0.255989212775924,-0.316819643251707,-0.349434345015781,-0.846755278434983,-0.0294075700350293,0.211625641414179,0.466601307423223,0.0660432922758925,0.0480532733958032,0.0247855460408619,-0.0262320940706294,-0.812392543994132,-0.19354830869317,0.048912024003468,0.214193853130944,-0.046357288080256,-0.362182262307506,-0.363224635061557,-0.331919345652695,0.262854791180977,0.251912395102905,0.330833672345381,0.235552807491723,-0.230670518175921,-0.32750789338467,0.947200925514346,0.061318209721527,-0.83178167864844,0.356695874385782,-0.090571294830499,0.125431925065821,0.118077870283651,-0.0525957291183651,0.723768443456076,-0.0156702607027201,-0.487866001239622,0.129600321749153,0.457630890579187,-0.263002092032592,0.716365597606069,-0.0907617387244598,-0.30858304583241,-2.88688313898854,-0.32610516996587,-0.16649011672326
Olfr691,-0.110409895176443,0.264625276298849,-0.167862798599717,0.0350299985090587,-0.120786926014064,-0.132790031366148,-0.461445660387374,0.750341479299923,-0.227285936454472,0.0732222630855082,0.613829384609056,0.0863944086576404,-0.289295056153494,-0.121346252734962,-0.439124582064713,0.226146312195789,-0.201917760417922,-0.340129058919578,0.131703161803671,-0.338341535551262,-1.06947658600099,-0.62912124747631,-0.123925696595741,0.0129036375308556,0.262014351501706,-0.288165826265216,0.137442433930237,-0.306447986376957,0.226278834254254,0.528132206886049,0.0038901058973461,-0.204912453366713,-0.141977252958906,0.220261749639166,-0.166968950639031,-0.227847508993171,-0.229826093275798,-0.264922020460472,-0.194081421219582,0.222380620292163,0.203491930464527,-0.535905339344434,-0.180725227895925,-0.136040214103232,-0.348544258345315,-0.312997319419114,0.156981037661901,-0.175751840922689,0.343429020212014,0.265040294463847,-0.0658912962204579,-0.316653660644029,1.79528583921519,0.186117620062267,0.636577000034555,-0.0104698521502008,-0.60516657063108,0.361931235139445,-0.201403405928668,-0.438820684798809,-0.0143138979511102,-0.0024257350261284,0.151764209031635,1.4090227159607,0.22549274740266,-0.006281830131626,0.664210049904921,0.329937926270271,-0.0467730285302415,-1.37260015255796,0.180623006115737,-0.552565305625547
Olfr693,0.117272237114891,0.06571453846183,0.103857480398594,-0.061169144487035,0.516010938604164,-0.589729617041222,0.142970770371415,0.517794526033805,-0.0606287833112335,0.243279897683945,1.06668411248621,-0.37195208638633,-0.472644082488101,0.128093696178896,0.218439852701402,-0.17604492792778,0.177758847005465,-0.526095065191265,-0.116267708212755,0.0418870817301942,-1.14106001716869,-0.207509311713947,0.765546848428612,0.0822302993826919,0.0844463457899377,-0.603123320923631,0.347537449633556,0.918265489010425,0.327000640593146,-0.0170765538398292,0.870193901258489,-0.235308794005538,-0.221423682684281,-0.46140106894993,-0.11025257721491,0.206256518748931,0.331902279194915,-0.64328410556008,-0.0053546811984842,-0.132433854208739,-0.33974611306037,-0.37909088896892,0.378941933020431,0.237550378858012,-0.0739010036941659,-0.25559180430927,-0.0792340858430169,-0.326664436107209,-0.014811910513185,0.104186782126049,0.0045158616303362,-0.758548686341562,0.0239716956187632,0.334410530460808,0.682886155140665,-0.0494917258094486,-0.210073657856304,0.272035801991298,0.104638210211149,-0.169632741888529,-0.133399761149822,0.0915340731664706,2.28383680445122,1.04488425006588,0.168729529518396,0.149509234668388,0.526678305069439,-0.02531075594612,-0.208007655132092,-1.89702715075153,0.487281426571492,-0.347732057084277
Olfr694,-0.0618408769186888,-0.07737837352295,-0.103369618519723,-0.126839584137593,0.57692116994051,-0.510876635282151,-0.408677319904437,0.325024214380716,0.148692135154933,-0.237612735567474,1.47533828225095,-0.539278574797671,-0.263902536134867,0.355346694047839,0.650503274039639,-0.202718714739218,0.260171135856386,-0.0982052777647616,0.580084505830867,-0.225175325614491,-0.480181987963747,-0.116775618356785,-0.308608806955974,0.386965653074049,0.62144658748877,0.332504766146954,0.294105497661548,2.31987235496705,-0.105379134186396,0.359516338259105,-0.303144626331649,-0.304709577522583,-0.212735474959587,-0.0686738866867966,-0.226155382461053,-0.118155453119113,0.212919833631261,-0.266494387697613,-0.677960330523908,-0.276231013422775,-0.326924731492698,0.0070798665828013,0.212739249131822,1.04563178463543,-0.541697001036671,-0.25158963093291,-0.111465952350983,-0.494234207146894,-0.489151577767705,0.468379087832153,0.187730114193802,-0.562973071473808,0.27585342734896,2.56704253414749,0.228427220528752,-0.379508584645075,0.455983142896917,0.0676552436525473,0.375817801180142,-0.0021408937479607,0.500648152079763,-0.0455048991108073,1.68823531241973,0.197070523442789,0.269601077950664,0.0982254156713265,0.259510329865712,0.07290103957812,-0.0079722134823358,-0.821903497732322,-0.0685073950630513,-0.208005497655941
Olfr695,0.498043645642535,0.0502355630323972,0.24523288698436,-0.213481575010524,0.253632021612931,-0.093079956982127,-0.191179267323065,0.143200860304801,-0.165828203688053,0.159001450464347,1.21987673361166,-0.406678326439826,-0.3182534992954,0.228172190846041,0.0115769343897409,0.100287902617536,-0.107045766740541,-0.151061866759635,0.157052647878701,-0.250369760690087,-0.633575922998355,-0.0839622861456029,0.0466067635459064,0.159460561158413,0.397719166217974,0.250201928535053,0.130681585929949,0.88273713786201,0.288775890515115,-0.104037995775414,0.315002253477778,-0.185578339080829,0.0597533005705686,-0.0321420965819838,0.0452598206572829,0.233550976058654,-0.215263445837724,-0.144273619941176,-0.0683094557726916,0.177191549064468,0.082826270264756,0.112948179407876,0.122601719001019,0.495733575864638,-0.379401509910055,-0.270981856951713,0.312944239784803,-0.380759562636817,1.30995535591519,0.250980476996402,0.209634616738995,-0.393409390346717,0.186552499361303,0.0015486471590095,0.649398512656787,-0.504953909152515,-0.0483692916176674,0.384115852381677,0.215601677763043,0.215569427055832,-0.0768203130526634,0.594756177884797,0.0609613792989498,0.190513475653316,0.48732739350386,0.282844558262255,0.460949390969557,0.0418464014428338,0.332608833858087,-2.12411645507778,0.211019287680026,-0.317511731139487
Olfr697,0.891506760006223,-0.244381665319134,-0.253984115671194,0.388824137784869,0.0968136731075453,-1.0601826532666,0.337096853165246,-0.487070811012821,0.779312505438732,-0.0459470211818594,0.807983064777469,-0.648122343890052,0.0616284735190562,0.382656166838967,0.141262079780622,-0.460943443701143,-0.531396461969221,-0.285039943227176,0.290301630454243,-0.171784999910845,-0.816473761488933,-0.36699787817782,0.861127944410983,0.480102287604959,0.233960705629472,-1.15864448520631,0.333941348671129,-0.233533796009187,0.180941412773868,0.554151202987609,1.63849306249261,-0.746109371142349,-0.734720131138014,-0.336582807399985,-0.216073884107941,-0.217493889254635,-0.176699915852853,-0.52536094344891,-0.513414500304001,-0.0033499634532092,-0.0363778464794629,0.576167761478251,0.423152985539326,0.546978148229332,-0.0256802240887647,-0.158506547077514,-0.258975380538715,-0.321304711740732,-0.62399369165721,-0.0584508138433198,-0.271315803855597,-1.36941993468995,0.282264204673662,1.40204174728674,0.650162217474155,0.297362666191788,0.0576321666677729,0.701881885482507,0.249413505277596,-0.306476121174289,0.518817229019331,0.721522128208126,1.33869740358626,-0.0633168423402984,-0.139901321059342,0.21872529842442,0.797745368842802,0.0513235846363206,-0.387995633669077,-1.3390516677571,0.489843271050283,-0.780661133105058
Olfr698,-0.352645695617502,-0.0130941721629791,0.347835848050353,0.873148536982464,0.794410297972622,0.364705787835153,0.455658231799741,0.432801035937468,-0.309227268435052,0.370527142152748,1.16324943147198,-0.0856920817887197,-0.4788638455402,0.47634271057392,0.0168530565738229,-0.303571763295714,0.200905045760493,-1.2880270809849,-0.155215308978058,0.0761134258495239,-1.43685454689577,-0.427678630897556,0.735266970275575,0.0238815289354488,-0.278630622090739,0.281563795113768,0.120839830830821,0.857188742166564,0.478208021620924,0.0946601168868632,0.247540755972913,-0.166641667698678,-0.0508850504556898,-0.213919311102896,-0.290316739486167,-0.184871918953058,0.167761906690124,-0.534636384298107,-0.57349444494438,0.141341129557761,-0.104791559215664,-0.209597377190477,-0.228141319140993,0.344466973027709,-0.25099490998442,0.0023302151969605,-0.124056507003191,-1.01790506853968,-0.0370323663183399,0.22558107243813,0.0104417818230405,-0.554677371249124,-0.117721595986173,2.03067131846583,0.259801868999949,-0.0014076693313523,-0.225698889503385,0.379961056745087,0.683824971855545,-0.0396932662738049,0.168644799213137,0.157630430830123,1.96548758925283,0.624927946772652,0.215255319089877,0.331584735316822,0.349133819950016,0.22772996016183,0.228748494608467,-1.16002233774352,0.211994663945748,-0.15455024880702
Olfr699,-1.10434899646861,-0.658276343140981,0.282890546314845,-0.270854983964859,-0.110521037540386,-0.680301986153935,-0.501483351241075,1.04846110532803,0.547292711214518,0.64343424442684,-0.0782524898288171,0.306527001150324,-0.247016768443686,-0.136676715745871,0.258753558335937,0.891277510159686,-1.55954195653258,0.0890531129960054,0.57697144266435,0.79787771357318,-0.60605933946146,0.756608303526806,-0.753038727130493,-0.108778800761117,-0.0780362772809793,-0.213448219519479,0.874089581967953,1.11936915261896,0.004843885546591,0.187577559178637,0.262778832561156,-0.845794513049613,0.20774105215184,0.639770542718227,-0.162727999279221,0.316785926216053,0.163843578850211,0.190797800989329,-0.58425826203227,-0.423685334252291,-0.638025091969103,-0.0007023460347768,0.013921645247764,-1.49062116995998,-0.133425751349212,-0.254175216319035,-0.520522919212949,-0.284827141348364,-0.207249857659143,0.286106545147118,0.174843262636515,-0.166837289426831,0.428097554563496,1.18547850004045,1.03134169590322,-0.132977443656191,-0.238712587526602,0.225008522682714,-0.418377547321583,0.587991200848055,-0.185217139464513,-0.284622974588104,2.10613496727453,0.642643210709175,0.247036571029561,0.357761512689512,-0.748791880868377,0.163593493284764,0.33349364714002,-1.68903288924258,-0.66969706845331,-1.92195180201018
Olfr701,-0.946795306437645,-0.0740064259828781,0.500526595937193,0.220194457889928,0.662093627111759,0.124204316675848,0.276722055486248,0.173371022686723,0.462391917998957,-0.150791248795273,1.12627667209748,0.241259548554427,-0.0746943712499078,-0.0464357856729887,2.31801447332596,-0.377839519614891,0.22832790557623,0.487369125079318,0.53079880934304,0.417970043129153,0.256445893877046,0.669857008018836,1.05664686573549,0.0871096860797979,0.465274478388788,-0.248214283681476,0.423376134071008,3.70195359593032,2.91912647589638,-0.446786092713805,0.592975928929482,-0.310146002418862,0.359821786833271,-0.225858236623927,0.176595654334651,0.414431442512023,0.6667853800504,0.0368611618980024,0.283891468482625,0.330152194525119,0.106541781966748,2.10172751974574,0.551102060239654,-0.0649989151443115,-0.342558321305147,-0.987499855751792,0.0626297704171292,0.513884189657932,-0.0456957731419851,0.689017727208469,0.571710895943884,-0.0578188392770127,-0.152141658085627,0.287138021334043,0.124557548095552,-0.846901552415549,-0.236907358274938,-0.314967516352833,0.182754060015302,0.630878915272379,0.139686950832269,0.224600955517256,0.170512735019291,0.425570808204753,0.254166182952966,0.0665292256046994,0.578285493390186,0.155258573659494,0.0492028867373901,-0.906779265022245,0.730490889809846,-0.278807266395583
