"","full_pcorr_Euc","full_mse_Euc","full_pcorr_cor","full_mse_cor","full_pcorr_cos","full_mse_cos","lambda"
"s670",0.616474761435732,17.2712869097356,0.315891040265879,0.00951912710045502,0.235074063978469,0.0180806182056594,2.00900900900901
"s671",0.616376127763502,17.2749144423591,0.315863123990125,0.00951957524878175,0.235050864338434,0.0180810943515251,2.01201201201201
"s672",0.616277607846757,17.2785367934069,0.3158352636241,0.00952002253729737,0.235027705412572,0.0180815696351552,2.01501501501502
"s673",0.616179201496812,17.2821539752965,0.315807458999547,0.00952046896857125,0.235004587093688,0.0180820440589988,2.01801801801802
"s674",0.616080908525338,17.2857660004055,0.315779709948874,0.00952091454516226,0.234981509274966,0.0180825176254953,2.02102102102102
"s675",0.615982728744366,17.2893728810718,0.315752016305171,0.00952135926961867,0.234958471849976,0.0180829903370748,2.02402402402402
"s676",0.615884661966285,17.2929746295931,0.315724377902195,0.0095218031444783,0.234935474712652,0.0180834621961578,2.02702702702703
"s677",0.615786708003842,17.296571258228,0.315696794574361,0.00952224617226859,0.234912517757306,0.0180839332051553,2.03003003003003
"s678",0.61568886667014,17.3001627791952,0.315669266156763,0.00952268835550657,0.234889600878624,0.018084403366469,2.03303303303303
"s679",0.615591137778638,17.3037492046745,0.315641792485135,0.00952312969669898,0.234866723971659,0.0180848726824912,2.03603603603604
"s680",0.615493521143151,17.3073305468063,0.315614373395893,0.00952357019834233,0.234843886931833,0.0180853411556049,2.03903903903904
"s681",0.615396016577851,17.3109068176923,0.315587008726071,0.00952400986292289,0.234821089654938,0.0180858087881839,2.04204204204204
"s682",0.61529862389726,17.3144780293953,0.315559698313389,0.00952444869291681,0.234798332037126,0.0180862755825927,2.04504504504505
"s683",0.615201342916257,17.3180441939392,0.315532441996189,0.00952488669079015,0.234775613974916,0.0180867415411866,2.04804804804805
"s684",0.615104173450075,17.3216053233098,0.315505239613467,0.00952532385899892,0.23475293536519,0.018087206666312,2.05105105105105
"s685",0.615007115314296,17.3251614294544,0.315478091004855,0.00952576019998916,0.234730296105186,0.0180876709603061,2.05405405405405
"s686",0.614910168324858,17.3287125242819,0.315450996010625,0.00952619571619695,0.234707696092507,0.0180881344254969,2.05705705705706
"s687",0.614813332298046,17.3322586196635,0.315423954471683,0.00952663041004849,0.234685135225109,0.0180885970642037,2.06006006006006
"s688",0.6147166070505,17.3357997274322,0.315396966229553,0.0095270642839602,0.234662613401302,0.0180890588787367,2.06306306306306
"s689",0.614619992399207,17.3393358593835,0.315370031126413,0.00952749734033864,0.234640130519752,0.0180895198713972,2.06606606606607
"s690",0.614523488161505,17.3428670272753,0.315343149005038,0.00952792958158068,0.23461768647948,0.0180899800444777,2.06906906906907
"s691",0.614427094155081,17.3463932428278,0.315316319708835,0.00952836101007354,0.234595281179854,0.018090439400262,2.07207207207207
"s692",0.61433081019797,17.3499145177241,0.315289543081838,0.00952879162819476,0.234572914520596,0.0180908979410248,2.07507507507508
"s693",0.614234636108553,17.3534308636103,0.315262818968677,0.00952922143831233,0.234550586401768,0.0180913556690325,2.07807807807808
"s694",0.61413857170556,17.3569422920951,0.315236147214608,0.0095296504427847,0.234528296723787,0.0180918125865424,2.08108108108108
"s695",0.614042616808068,17.3604488147507,0.315209527665499,0.00953007864396083,0.234506045387407,0.0180922686958036,2.08408408408408
"s696",0.613946771235498,17.3639504431125,0.315182960167815,0.0095305060441803,0.234483832293733,0.0180927239990562,2.08708708708709
"s697",0.613851034807616,17.3674471886792,0.315156444568621,0.00953093264577323,0.234461657344205,0.018093178498532,2.09009009009009
"s698",0.613755407344536,17.3709390629132,0.315129980715588,0.00953135845106047,0.234439520440607,0.0180936321964542,2.09309309309309
"s699",0.613659888666712,17.3744260772406,0.315103568456994,0.00953178346235354,0.234417421485059,0.0180940850950375,2.0960960960961
"s700",0.613564478594944,17.3779082430514,0.315077207641689,0.00953220768195475,0.234395360380023,0.0180945371964883,2.0990990990991
"s701",0.613469176950373,17.3813855716996,0.315050898119134,0.00953263111215722,0.23437333702829,0.0180949885030045,2.1021021021021
"s702",0.613373983554482,17.3848580745033,0.315024639739363,0.00953305375524489,0.234351351332991,0.0180954390167756,2.10510510510511
"s703",0.613278898229099,17.3883257627448,0.314998432353009,0.00953347561349264,0.234329403197588,0.0180958887399829,2.10810810810811
"s704",0.613183920796389,17.3917886476711,0.314972275811282,0.00953389668916629,0.234307492525875,0.0180963376747995,2.11111111111111
"s705",0.613089051078859,17.3952467404935,0.314946169965968,0.00953431698452264,0.23428561922197,0.0180967858233901,2.11411411411411
"s706",0.612994288899356,17.3987000523882,0.314920114669432,0.00953473650180954,0.23426378319033,0.0180972331879113,2.11711711711712
"s707",0.612899634081065,17.4021485944961,0.314894109774621,0.00953515524326595,0.234241984335729,0.0180976797705116,2.12012012012012
"s708",0.612805086447511,17.4055923779231,0.314868155135045,0.00953557321112193,0.234220222563279,0.0180981255733313,2.12312312312312
"s709",0.612710645822557,17.4090314137403,0.314842250604778,0.00953599040759873,0.234198497778398,0.0180985705985026,2.12612612612613
"s710",0.612616312030402,17.412465712984,0.314816396038472,0.0095364068349088,0.234176809886848,0.0180990148481499,2.12912912912913
"s711",0.612522084895581,17.4158952866559,0.314790591291332,0.00953682249525592,0.234155158794694,0.0180994583243893,2.13213213213213
"s712",0.612427964242968,17.4193201457232,0.314764836219128,0.00953723739083511,0.23413354440833,0.0180999010293291,2.13513513513514
"s713",0.61233394989777,17.4227403011189,0.31473913067819,0.00953765152383276,0.234111966634472,0.0181003429650698,2.13813813813814
"s714",0.612240041685531,17.4261557637416,0.314713474525401,0.0095380648964267,0.234090425380146,0.0181007841337038,2.14114114114114
"s715",0.612146239432126,17.4295665444558,0.31468786761819,0.00953847751078616,0.234068920552695,0.0181012245373159,2.14414414414414
"s716",0.612052542963769,17.4329726540924,0.314662309814541,0.00953888936907187,0.23404745205978,0.0181016641779828,2.14714714714715
"s717",0.611958952107001,17.436374103448,0.314636800972987,0.0095393004734361,0.234026019809374,0.0181021030577736,2.15015015015015
"s718",0.6118654666887,17.439770903286,0.314611340952604,0.00953971082602264,0.234004623709763,0.0181025411787499,2.15315315315315
"s719",0.611772086536074,17.4431630643358,0.314585929613004,0.00954012042896696,0.233983263669537,0.0181029785429651,2.15615615615616
"s720",0.611678811476662,17.4465505972938,0.314560566814342,0.00954052928439615,0.233961939597606,0.0181034151524655,2.15915915915916
"s721",0.611585641338336,17.4499335128229,0.314535252417309,0.00954093739442899,0.233940651403177,0.0181038510092893,2.16216216216216
"s722",0.611492575949295,17.4533118215527,0.314509986283136,0.00954134476117602,0.233919398995771,0.0181042861154674,2.16516516516517
"s723",0.611399615138069,17.45668553408,0.314484768273576,0.00954175138673955,0.233898182285211,0.0181047204730231,2.16816816816817
"s724",0.611306758733517,17.4600546609687,0.314459598250917,0.0095421572732137,0.233877001181625,0.0181051540839722,2.17117117117117
"s725",0.611214006564826,17.4634192127497,0.314434476077967,0.00954256242268448,0.233855855595443,0.018105586950323,2.17417417417417
"s726",0.611121358461511,17.4667791999216,0.314409401618063,0.00954296683722975,0.233834745437401,0.0181060190740763,2.17717717717718
"s727",0.611028814253413,17.47013463295,0.31438437473506,0.00954337051891938,0.233813670618523,0.0181064504572256,2.18018018018018
"s728",0.610936373770702,17.4734855222686,0.314359395293336,0.00954377346981518,0.233792631050146,0.0181068811017571,2.18318318318318
"s729",0.610844036843872,17.4768318782785,0.314334463157777,0.00954417569197098,0.233771626643892,0.0181073110096494,2.18618618618619
"s730",0.610751803303741,17.4801737113487,0.314309578193793,0.0095445771874327,0.233750657311693,0.0181077401828741,2.18918918918919
"s731",0.610659672981455,17.4835110318162,0.314284740267303,0.00954497795823832,0.233729722965763,0.0181081686233954,2.19219219219219
"s732",0.610567645708481,17.4868438499862,0.314259949244723,0.00954537800641801,0.233708823518618,0.0181085963331701,2.1951951951952
"s733",0.610475721316612,17.490172176132,0.314235204992992,0.00954577733399408,0.23368795888306,0.0181090233141482,2.1981981981982
"s734",0.610383899637962,17.4934960204952,0.314210507379541,0.00954617594298107,0.233667128972189,0.0181094495682722,2.2012012012012
"s735",0.610292180504969,17.4968153932859,0.314185856272313,0.00954657383538579,0.233646333699393,0.0181098750974775,2.2042042042042
"s736",0.610200563750391,17.500130304683,0.31416125153974,0.00954697101320733,0.233625572978345,0.0181102999036927,2.20720720720721
"s737",0.610109049207308,17.5034407648337,0.314136693050752,0.0095473674784371,0.233604846723007,0.018110723988839,2.21021021021021
"s738",0.610017636709122,17.5067467838543,0.314112180674789,0.00954776323305892,0.233584154847633,0.0181111473548307,2.21321321321321
"s739",0.609926326089552,17.51004837183,0.314087714281761,0.00954815827904898,0.233563497266757,0.0181115700035751,2.21621621621622
"s740",0.609835117182638,17.5133455388151,0.314063293742082,0.00954855261837593,0.233542873895194,0.0181119919369726,2.21921921921922
"s741",0.609744009822739,17.5166382948328,0.314038918926648,0.00954894625300089,0.233522284648049,0.0181124131569166,2.22222222222222
"s742",0.609653003844532,17.519926649876,0.31401458970684,0.00954933918487753,0.233501729440707,0.0181128336652935,2.22522522522523
"s743",0.60956209908301,17.5232106139067,0.313990305954535,0.00954973141595203,0.233481208188829,0.0181132534639831,2.22822822822823
"s744",0.609471295373486,17.5264901968565,0.313966067542064,0.00955012294816321,0.233460720808357,0.0181136725548582,2.23123123123123
"s745",0.609380592551587,17.5297654086269,0.313941874342262,0.00955051378344248,0.233440267215516,0.0181140909397847,2.23423423423423
"s746",0.609289990453257,17.5330362590887,0.31391772622843,0.00955090392371393,0.2334198473268,0.0181145086206219,2.23723723723724
"s747",0.609199488914755,17.536302758083,0.313893623074339,0.00955129337089435,0.233399461058988,0.0181149255992223,2.24024024024024
"s748",0.609109087772653,17.5395649154206,0.313869564754239,0.00955168212689326,0.233379108329124,0.0181153418774317,2.24324324324324
"s749",0.609018786863839,17.5428227408826,0.313845551142853,0.00955207019361295,0.233358789054526,0.0181157574570892,2.24624624624625
"s750",0.608928586025515,17.5460762442202,0.313821582115353,0.00955245757294853,0.233338503152799,0.0181161723400273,2.24924924924925
"s751",0.608838485095194,17.5493254351549,0.313797657547394,0.00955284426678792,0.2333182505418,0.0181165865280717,2.25225225225225
"s752",0.608748483910702,17.5525703233788,0.313773777315092,0.00955323027701196,0.233298031139669,0.0181170000230419,2.25525525525526
"s753",0.608658582310177,17.5558109185543,0.313749941295016,0.00955361560549435,0.233277844864805,0.0181174128267504,2.25825825825826
"s754",0.608568780132068,17.5590472303148,0.313726149364198,0.00955400025410177,0.233257691635888,0.0181178249410035,2.26126126126126
"s755",0.608479077215134,17.5622792682642,0.313702401400127,0.00955438422469385,0.23323757137185,0.0181182363676009,2.26426426426426
"s756",0.608389473398445,17.5655070419773,0.313678697280747,0.00955476751912327,0.2332174839919,0.0181186471083358,2.26726726726727
"s757",0.608299968521379,17.5687305610002,0.313655036884451,0.00955515013923573,0.233197429415505,0.0181190571649949,2.27027027027027
"s758",0.608210562423625,17.5719498348496,0.313631420090088,0.00955553208686998,0.233177407562396,0.0181194665393588,2.27327327327327
"s759",0.608121254945177,17.5751648730139,0.313607846776947,0.00955591336385795,0.233157418352574,0.0181198752332013,2.27627627627628
"s760",0.608032045926339,17.5783756849526,0.313584316824776,0.00955629397202465,0.233137461706289,0.0181202832482901,2.27927927927928
"s761",0.607942935207721,17.5815822800965,0.313560830113747,0.00955667391318833,0.233117537544059,0.0181206905863866,2.28228228228228
"s762",0.607853922630241,17.5847846678482,0.313537386524492,0.00955705318916038,0.233097645786663,0.0181210972492458,2.28528528528529
"s763",0.60776500803512,17.5879828575818,0.313513985938085,0.00955743180174549,0.23307778635513,0.0181215032386166,2.28828828828829
"s764",0.607676191263888,17.5911768586431,0.313490628236015,0.00955780975274161,0.233057959170753,0.0181219085562414,2.29129129129129
"s765",0.607587472158376,17.59436668035,0.313467313300228,0.00955818704393999,0.233038164155076,0.0181223132038567,2.29429429429429
"s766",0.607498850560722,17.597552331992,0.313444041013099,0.00955856367712522,0.233018401229905,0.0181227171831926,2.2972972972973
"s767",0.607410326313366,17.600733822831,0.313420811257429,0.00955893965407527,0.232998670317293,0.0181231204959731,2.3003003003003
"s768",0.607321899259051,17.6039111621009,0.313397623916457,0.00955931497656149,0.232978971339546,0.0181235231439163,2.3033033033033
"s769",0.607233569240823,17.6070843590079,0.313374478873844,0.00955968964634871,0.232959304219227,0.0181239251287338,2.30630630630631
"s770",0.607145336102031,17.6102534227306,0.31335137601368,0.00956006366519517,0.232939668879143,0.0181243264521314,2.30930930930931
"s771",0.607057199686322,17.6134183624201,0.313328315220477,0.00956043703485266,0.232920065242357,0.0181247271158089,2.31231231231231
"s772",0.606969159837647,17.6165791871999,0.313305296379171,0.00956080975706646,0.232900493232175,0.01812512712146,2.31531531531532
"s773",0.606881216400255,17.6197359061665,0.313282319375117,0.00956118183357541,0.232880952772159,0.0181255264707724,2.31831831831832
"s774",0.606793369218695,17.622888528389,0.313259384094088,0.00956155326611196,0.232861443786108,0.0181259251654279,2.32132132132132
"s775",0.606705618137816,17.6260370629094,0.313236490422267,0.00956192405640217,0.232841966198073,0.0181263232071023,2.32432432432432
"s776",0.606617963002764,17.6291815187428,0.313213638246271,0.00956229420616573,0.232822519932343,0.0181267205974656,2.32732732732733
"s777",0.606530403658984,17.6323219048771,0.313190827453109,0.00956266371711603,0.232803104913465,0.0181271173381818,2.33033033033033
"s778",0.606442939952217,17.6354582302738,0.313168057930208,0.00956303259096017,0.232783721066211,0.0181275134309092,2.33333333333333
"s779",0.606355571728502,17.6385905038674,0.313145329565405,0.00956340082939897,0.232764368315605,0.0181279088773001,2.33633633633634
"s780",0.606268298834173,17.6417187345659,0.313122642246944,0.00956376843412703,0.23274504658691,0.0181283036790012,2.33933933933934
"s781",0.60618112111586,17.6448429312508,0.313099995863475,0.00956413540683275,0.232725755805632,0.0181286978376532,2.34234234234234
"s782",0.606094038420488,17.6479631027771,0.313077390304037,0.00956450174919837,0.232706495897502,0.0181290913548914,2.34534534534535
"s783",0.606007050595277,17.6510792579736,0.313054825458097,0.00956486746289992,0.23268726678851,0.0181294842323449,2.34834834834835
"s784",0.60592015748774,17.6541914056427,0.313032301215502,0.0095652325496074,0.232668068404863,0.0181298764716376,2.35135135135135
"s785",0.605833358945683,17.657299554561,0.3130098174665,0.00956559701098465,0.232648900673017,0.0181302680743874,2.35435435435435
"s786",0.605746654817206,17.6604037134787,0.312987374101741,0.00956596084868951,0.232629763519664,0.0181306590422067,2.35735735735736
"s787",0.605660044950699,17.6635038911203,0.312964971012258,0.00956632406437376,0.232610656871715,0.0181310493767022,2.36036036036036
"s788",0.605573529194847,17.6666000961845,0.312942608089492,0.00956668665968315,0.232591580656329,0.0181314390794751,2.36336336336336
"s789",0.605487107398622,17.6696923373442,0.312920285225256,0.00956704863625752,0.23257253480089,0.0181318281521209,2.36636636636637
"s790",0.605400779411289,17.6727806232465,0.312898002311773,0.00956740999573069,0.232553519233017,0.0181322165962298,2.36936936936937
"s791",0.605314545082403,17.6758649625131,0.312875759241633,0.00956777073973062,0.232534533880557,0.0181326044133861,2.37237237237237
"s792",0.605228404261807,17.6789453637404,0.312853555907823,0.00956813086987936,0.232515578671584,0.0181329916051691,2.37537537537538
"s793",0.605142356799634,17.6820218354992,0.312831392203713,0.00956849038779308,0.232496653534409,0.0181333781731521,2.37837837837838
"s794",0.605056402546304,17.685094386335,0.312809268023054,0.0095688492950821,0.23247775839756,0.0181337641189034,2.38138138138138
"s795",0.604970541352526,17.6881630247684,0.312787183259973,0.00956920759335099,0.232458893189798,0.0181341494439856,2.38438438438438
"s796",0.604884773069294,17.6912277592947,0.312765137808982,0.00956956528419848,0.232440057840111,0.018134534149956,2.38738738738739
"s797",0.604799097547892,17.6942885983843,0.312743131564963,0.00956992236921756,0.232421252277702,0.0181349182383666,2.39039039039039
"s798",0.604713514639885,17.6973455504826,0.312721164423174,0.00957027884999549,0.23240247643201,0.0181353017107639,2.39339339339339
"s799",0.604628024197129,17.7003986240103,0.312699236279254,0.00957063472811383,0.232383730232692,0.0181356845686892,2.3963963963964
"s800",0.60454262607176,17.7034478273634,0.312677347029213,0.00957099000514844,0.232365013609628,0.0181360668136784,2.3993993993994
"s801",0.604457320116202,17.7064931689132,0.312655496569418,0.00957134468266958,0.232346326492914,0.0181364484472621,2.4024024024024
"s802",0.604372106183161,17.7095346570064,0.312633684796619,0.00957169876224182,0.232327668812875,0.0181368294709659,2.40540540540541
"s803",0.604286984125626,17.7125722999655,0.312611911607926,0.00957205224542417,0.232309040500051,0.0181372098863098,2.40840840840841
"s804",0.604201953796868,17.7156061060883,0.312590176900817,0.00957240513377006,0.232290441485199,0.0181375896948089,2.41141141141141
"s805",0.604117015050443,17.7186360836487,0.312568480573132,0.00957275742882737,0.232271871699296,0.0181379688979729,2.41441441441441
"s806",0.604032167740185,17.7216622408961,0.31254682252307,0.00957310913213845,0.232253331073535,0.0181383474973064,2.41741741741742
"s807",0.603947411720212,17.724684586056,0.312525202649197,0.00957346024524015,0.23223481953933,0.0181387254943089,2.42042042042042
"s808",0.603862746844921,17.7277031273298,0.312503620850434,0.00957381076966386,0.232216337028299,0.0181391028904747,2.42342342342342
"s809",0.603778172968989,17.7307178728951,0.312482077026055,0.00957416070693551,0.232197883472289,0.0181394796872932,2.42642642642643
"s810",0.603693689947372,17.7337288309055,0.312460571075704,0.00957451005857561,0.232179458803347,0.0181398558862484,2.42942942942943
"s811",0.603609297635305,17.736736009491,0.312439102899358,0.00957485882609928,0.232161062953741,0.0181402314888196,2.43243243243243
"s812",0.603524995888303,17.7397394167579,0.312417672397366,0.00957520701101625,0.232142695855945,0.0181406064964807,2.43543543543544
"s813",0.603440784562155,17.7427390607889,0.312396279470416,0.00957555461483092,0.232124357442655,0.018140980910701,2.43843843843844
"s814",0.603356663512931,17.7457349496433,0.312374924019552,0.00957590163904234,0.232106047646761,0.0181413547329445,2.44144144144144
"s815",0.603272632596975,17.7487270913568,0.312353605946156,0.00957624808514428,0.232087766401377,0.0181417279646702,2.44444444444444
"s816",0.603188691670907,17.7517154939421,0.312332325151969,0.00957659395462522,0.232069513639815,0.0181421006073326,2.44744744744745
"s817",0.603104840591624,17.7547001653884,0.312311081539069,0.0095769392489684,0.232051289295602,0.0181424726623806,2.45045045045045
"s818",0.603021079216297,17.7576811136619,0.312289875009884,0.00957728396965182,0.232033093302469,0.0181428441312589,2.45345345345345
"s819",0.602937407402372,17.7606583467056,0.312268705467169,0.00957762811814828,0.232014925594354,0.0181432150154067,2.45645645645646
"s820",0.602853825007568,17.7636318724397,0.312247572814038,0.00957797169592538,0.231996786105391,0.0181435853162589,2.45945945945946
"s821",0.602770331889878,17.7666016987613,0.312226476953933,0.00957831470444557,0.231978674769939,0.0181439550352451,2.46246246246246
"s822",0.602686927907569,17.7695678335449,0.312205417790635,0.00957865714516619,0.231960591522544,0.0181443241737902,2.46546546546547
"s823",0.60260361291918,17.772530284642,0.312184395228258,0.00957899901953943,0.231942536297956,0.0181446927333146,2.46846846846847
"s824",0.60252038678352,17.7754890598817,0.312163409171257,0.00957934032901241,0.231924509031138,0.0181450607152336,2.47147147147147
"s825",0.602437249359671,17.7784441670704,0.312142459524415,0.00957968107502718,0.231906509657235,0.0181454281209578,2.47447447447447
"s826",0.602354200506986,17.7813956139918,0.312121546192849,0.00958002125902074,0.231888538111617,0.0181457949518931,2.47747747747748
"s827",0.602271240085086,17.7843434084077,0.312100669082005,0.00958036088242507,0.231870594329837,0.0181461612094408,2.48048048048048
"s828",0.602188367953865,17.7872875580571,0.312079828097655,0.00958069994666716,0.231852678247646,0.0181465268949972,2.48348348348348
"s829",0.602105583973481,17.7902280706571,0.312059023145901,0.00958103845316901,0.231834789801004,0.0181468920099544,2.48648648648649
"s830",0.602022888004365,17.7931649539024,0.312038254133177,0.00958137640334767,0.231816928926066,0.0181472565556993,2.48948948948949
"s831",0.60194027990721,17.7960982154658,0.312017520966221,0.00958171379861525,0.231799095559172,0.0181476205336145,2.49249249249249
"s832",0.601857759542981,17.799027862998,0.311996823552124,0.00958205064037898,0.23178128963687,0.0181479839450781,2.4954954954955
"s833",0.601775326772908,17.8019539041279,0.31197616179827,0.00958238693004116,0.231763511095901,0.0181483467914632,2.4984984984985
"s834",0.601692981458487,17.8048763464624,0.311955535612379,0.00958272266899926,0.231745759873198,0.0181487090741386,2.5015015015015
"s835",0.60161072346148,17.8077951975867,0.311934944902485,0.00958305785864585,0.231728035905892,0.0181490707944686,2.5045045045045
"s836",0.601528552643916,17.8107104650643,0.311914389576939,0.00958339250036875,0.231710339131295,0.0181494319538127,2.50750750750751
"s837",0.601446468868089,17.8136221564369,0.311893869544418,0.00958372659555091,0.231692669486931,0.0181497925535262,2.51051051051051
"s838",0.601364471996559,17.8165302792248,0.311873384713893,0.00958406014557055,0.231675026910495,0.0181501525949596,2.51351351351351
"s839",0.601282561892152,17.8194348409266,0.311852934994665,0.0095843931518011,0.231657411339889,0.0181505120794591,2.51651651651652
"s840",0.601200738417955,17.8223358490196,0.311832520296341,0.00958472561561125,0.231639822713192,0.0181508710083664,2.51951951951952
"s841",0.601119001437321,17.8252333109597,0.311812140528839,0.009585057538365,0.23162226096868,0.0181512293830188,2.52252252252252
"s842",0.601037350813863,17.8281272341816,0.311791795602389,0.00958538892142162,0.231604726044815,0.018151587204749,2.52552552552553
"s843",0.600955786411456,17.8310176260989,0.31177148542753,0.0095857197661357,0.231587217880251,0.0181519444748857,2.52852852852853
"s844",0.600874308094232,17.8339044941043,0.311751209915092,0.00958605007385722,0.231569736413824,0.0181523011947526,2.53153153153153
"s845",0.600792915726584,17.8367878455694,0.31173096897623,0.00958637984593148,0.231552281584554,0.0181526573656697,2.53453453453453
"s846",0.600711609173158,17.8396676878452,0.311710762522403,0.00958670908369917,0.231534853331653,0.0181530129889521,2.53753753753754
"s847",0.60063038829886,17.8425440282618,0.311690590465356,0.0095870377884964,0.231517451594519,0.018153368065911,2.54054054054054
"s848",0.60054925296885,17.8454168741286,0.311670452717138,0.00958736596165471,0.231500076312725,0.0181537225978529,2.54354354354354
"s849",0.600468203048548,17.8482862327346,0.311650349190122,0.00958769360450107,0.231482727426038,0.0181540765860802,2.54654654654655
"s850",0.600387238403633,17.8511521113476,0.311630279796948,0.00958802071835791,0.231465404874397,0.0181544300318912,2.54954954954955
"s851",0.600306358900046,17.8540145172151,0.311610244450576,0.00958834730454316,0.231448108597934,0.0181547829365796,2.55255255255255
"s852",0.60022556440399,17.8568734575636,0.311590243064251,0.00958867336437025,0.231430838536956,0.0181551353014351,2.55555555555556
"s853",0.600144854781932,17.8597289395987,0.311570275551509,0.00958899889914814,0.231413594631951,0.0181554871277431,2.55855855855856
"s854",0.600064229900606,17.8625809705058,0.3115503418262,0.00958932391018131,0.231396376823591,0.0181558384167847,2.56156156156156
"s855",0.599983689627006,17.8654295574491,0.311530441802448,0.00958964839876983,0.231379185052722,0.018156189169837,2.56456456456456
"s856",0.599903233828386,17.8682747075728,0.311510575394669,0.00958997236620934,0.231362019260375,0.0181565393881729,2.56756756756757
"s857",0.599822862372256,17.871116428001,0.311490742517578,0.00959029581379109,0.231344879387748,0.0181568890730609,2.57057057057057
"s858",0.599742575126371,17.8739547258377,0.311470943086174,0.00959061874280194,0.231327765376234,0.0181572382257657,2.57357357357357
"s859",0.599662371958728,17.8767896081679,0.311451177015742,0.0095909411545244,0.231310677167383,0.0181575868475477,2.57657657657658
"s860",0.599582252737559,17.879621082057,0.31143144422186,0.00959126305023662,0.231293614702937,0.0181579349396632,2.57957957957958
"s861",0.599502217331326,17.8824491545519,0.311411744620383,0.00959158443121245,0.231276577924804,0.0181582825033644,2.58258258258258
"s862",0.59942226560872,17.8852738326803,0.31139207812745,0.00959190529872144,0.231259566775068,0.0181586295398997,2.58558558558559
"s863",0.599342397438666,17.8880951234511,0.311372444659487,0.00959222565402882,0.231242581195991,0.018158976050513,2.58858858858859
"s864",0.599262612690333,17.8909130338537,0.311352844133208,0.00959254549839558,0.231225621130004,0.0181593220364445,2.59159159159159
"s865",0.599182911233147,17.8937275708578,0.311333276465591,0.00959286483307846,0.231208686519714,0.0181596674989303,2.59459459459459
"s866",0.599103292936806,17.8965387414124,0.311313741573912,0.00959318365932997,0.231191777307899,0.0181600124392024,2.5975975975976
"s867",0.599023757671299,17.8993465524451,0.311294239375704,0.0095935019783984,0.231174893437506,0.018160356858489,2.6006006006006
"s868",0.598944305306917,17.9021510108622,0.311274769788793,0.00959381979152786,0.231158034851655,0.0181607007580143,2.6036036036036
"s869",0.59886493571426,17.9049521235479,0.311255332731276,0.00959413709995827,0.231141201493636,0.0181610441389983,2.60660660660661
"s870",0.598785648764233,17.907749897365,0.311235928121524,0.00959445390492539,0.23112439330691,0.0181613870026573,2.60960960960961
"s871",0.598706444328022,17.9105443391554,0.311216555878182,0.00959477020766087,0.231107610235105,0.0181617293502038,2.61261261261261
"s872",0.598627322277065,17.9133354557421,0.311197215920162,0.00959508600939219,0.231090852222017,0.018162071182846,2.61561561561562
"s873",0.598548282483011,17.9161232539307,0.311177908166657,0.00959540131134276,0.23107411921161,0.0181624125017886,2.61861861861862
"s874",0.59846932481767,17.9189077405113,0.311158632537126,0.00959571611473189,0.231057411148012,0.0181627533082323,2.62162162162162
"s875",0.598390449152968,17.921688922261,0.311139388951283,0.00959603042077485,0.231040727975524,0.0181630936033738,2.62462462462462
"s876",0.598311655360922,17.9244668059442,0.311120177329137,0.0095963442306828,0.23102406963861,0.0181634333884062,2.62762762762763
"s877",0.598232943313633,17.9272413983136,0.311100997590944,0.00959665754566291,0.231007436081892,0.0181637726645186,2.63063063063063
"s878",0.598154312883319,17.9300127061082,0.311081849657226,0.00959697036691832,0.23099082725017,0.0181641114328964,2.63363363363363
"s879",0.598075763942379,17.9327807360508,0.311062733448777,0.00959728269564817,0.230974243088401,0.0181644496947211,2.63663663663664
"s880",0.597997296363498,17.9355454948434,0.311043648886651,0.00959759453304761,0.230957683541697,0.0181647874511706,2.63963963963964
"s881",0.597918910019764,17.9383069891623,0.311024595892161,0.00959790588030785,0.230941148555348,0.0181651247034188,2.64264264264264
"s882",0.597840604784801,17.9410652256527,0.31100557438689,0.0095982167386161,0.23092463807479,0.0181654614526361,2.64564564564565
"s883",0.597762380532857,17.943820210925,0.31098658429267,0.00959852710915567,0.23090815204564,0.018165797699989,2.64864864864865
"s884",0.597684237138857,17.9465719515527,0.3109676255316,0.00959883699310596,0.230891690413658,0.0181661334466404,2.65165165165165
"s885",0.597606174478357,17.9493204540749,0.310948698026024,0.00959914639164246,0.230875253124774,0.0181664686937494,2.65465465465465
"s886",0.59752819242741,17.9520657250023,0.310929801698563,0.00959945530593678,0.230858840125071,0.0181668034424715,2.65765765765766
"s887",0.597450290862331,17.9548077708272,0.310910936472082,0.00959976373715665,0.230842451360798,0.0181671376939585,2.66066066066066
"s888",0.597372469659381,17.9575465980372,0.310892102269697,0.00960007168646595,0.230826086778362,0.0181674714493584,2.66366366366366
"s889",0.597294728694424,17.9602822131296,0.310873299014794,0.00960037915502474,0.230809746324318,0.0181678047098159,2.66666666666667
"s890",0.597217067842621,17.9630146226245,0.310854526630979,0.00960068614398928,0.23079342994539,0.0181681374764717,2.66966966966967
"s891",0.597139486978237,17.9657438330718,0.310835785042149,0.00960099265451198,0.230777137588456,0.0181684697504632,2.67267267267267
"s892",0.597061985974649,17.9684698510512,0.310817074172424,0.00960129868774148,0.230760869200544,0.018168801532924,2.67567567567568
"s893",0.596984564704597,17.9711926831602,0.310798393946188,0.00960160424482267,0.230744624728847,0.0181691328249842,2.67867867867868
"s894",0.596907223040724,17.9739123359906,0.310779744288064,0.00960190932689667,0.230728404120705,0.0181694636277703,2.68168168168168
